Sample description: REMARK 265
Sample: REMARK 265  c= 0 mg/ml  Code: 
  2.707758e-01   1.065130e-01   2.766920e-02
  2.712452e-01   9.035960e-02   2.781880e-02
  2.717145e-01   4.638710e-02   2.740630e-02
  2.721838e-01   6.470570e-02   2.761130e-02
  2.726532e-01   1.108510e-01   2.765780e-02
  2.731225e-01   3.092670e-02   2.758890e-02
  2.735918e-01   7.528120e-02   2.736330e-02
  2.740612e-01   7.543800e-02   2.718230e-02
  2.745305e-01   7.334730e-02   2.767360e-02
  2.749998e-01   3.212920e-03   2.749800e-02
  2.754692e-01   2.988620e-02   2.769050e-02
  2.759385e-01   3.420290e-02   2.714570e-02
  2.764078e-01   2.314130e-02   2.754440e-02
  2.768772e-01   1.278040e-01   2.731510e-02
  2.773465e-01   8.816180e-02   2.772000e-02
  2.778158e-01   8.690890e-02   2.696300e-02
  2.782852e-01   7.028920e-02   2.755100e-02
  2.787545e-01   1.017710e-01   2.723640e-02
  2.792238e-01   6.137120e-02   2.749560e-02
  2.796932e-01   9.915280e-02   2.686490e-02
  2.801625e-01  -9.000920e-03   2.721210e-02
  2.806318e-01   8.137800e-02   2.715550e-02
  2.811012e-01   1.679230e-02   2.784680e-02
  2.815705e-01   3.339080e-02   2.842040e-02
  2.820398e-01   1.065610e-01   2.886000e-02
  2.825092e-01   6.327180e-02   2.903270e-02
  2.829785e-01   1.130490e-01   2.917120e-02
  2.834478e-01   6.985900e-02   2.928820e-02
  2.839172e-01   7.082890e-02   2.948360e-02
  2.843865e-01   1.047220e-01   2.940180e-02
  2.848558e-01   8.177790e-02   2.961410e-02
  2.853252e-01   4.556880e-02   2.981170e-02
  2.857945e-01   1.026820e-01   2.951340e-02
  2.862638e-01   1.071900e-01   2.965400e-02
  2.867332e-01   8.909610e-02   2.988490e-02
  2.872025e-01   1.286630e-01   2.989760e-02
  2.876718e-01   4.239150e-02   2.852090e-02
  2.881411e-01   7.907240e-02   2.852760e-02
  2.886105e-01   4.599540e-02   2.861230e-02
  2.890798e-01   2.376190e-02   2.802150e-02
  2.895491e-01   6.966430e-02   2.759710e-02
  2.900185e-01   6.657360e-02   2.751890e-02
  2.904878e-01   7.479660e-02   2.773180e-02
  2.909571e-01   6.563700e-02   2.762480e-02
  2.914265e-01   7.071810e-02   2.725100e-02
  2.918958e-01   7.678610e-02   2.742180e-02
  2.923651e-01   5.806440e-02   2.755790e-02
  2.928345e-01   8.874530e-02   2.743480e-02
  2.933038e-01   9.993140e-02   2.716400e-02
  2.937731e-01   1.060820e-01   2.718580e-02
  2.942425e-01   7.991160e-02   2.728550e-02
  2.947118e-01   7.855490e-02   2.726500e-02
  2.951811e-01   4.308400e-02   2.731670e-02
  2.956505e-01   2.716280e-02   2.687260e-02
  2.961198e-01   9.613770e-02   2.737860e-02
  2.965891e-01   9.511460e-02   2.758740e-02
  2.970585e-01   6.914480e-02   2.725340e-02
  2.975278e-01   9.558900e-02   2.649390e-02
  2.979971e-01   1.188480e-02   2.736860e-02
  2.984665e-01   2.627950e-02   2.690940e-02
  2.989358e-01   6.659430e-02   2.691980e-02
  2.994051e-01   8.332210e-02   2.678620e-02
  2.998745e-01   8.978340e-02   2.671340e-02
  3.003438e-01   1.588800e-02   2.678270e-02
  3.008131e-01   6.040620e-02   2.678140e-02
  3.012825e-01   8.642320e-02   2.714930e-02
  3.017518e-01   1.214580e-01   2.693100e-02
  3.022211e-01   3.390520e-02   2.667710e-02
  3.026905e-01   3.432980e-02   2.675120e-02
  3.031598e-01   1.008990e-01   2.628430e-02
  3.036291e-01   6.033750e-02   2.658500e-02
  3.040985e-01   1.114910e-01   2.657470e-02
  3.045678e-01   4.851810e-02   2.669760e-02
  3.050371e-01   7.390090e-02   2.628460e-02
  3.055065e-01   9.270200e-02   2.629660e-02
  3.059758e-01   4.481650e-02   2.657910e-02
  3.064451e-01   2.546050e-02   2.698290e-02
  3.069145e-01   4.004260e-02   2.636610e-02
  3.073838e-01   6.426830e-02   2.593040e-02
  3.078531e-01   7.725870e-03   2.635770e-02
  3.083225e-01   2.249520e-02   2.649660e-02
  3.087918e-01   1.914100e-02   2.640870e-02
  3.092611e-01   1.857610e-02   2.580460e-02
  3.097305e-01   1.091060e-01   2.643320e-02
  3.101998e-01   5.845630e-02   2.664420e-02
  3.106691e-01   1.052080e-01   2.648160e-02
  3.111384e-01   5.659880e-02   2.566250e-02
  3.116078e-01   9.787830e-02   2.615870e-02
  3.120771e-01   1.136730e-01   2.605800e-02
  3.125464e-01   8.446520e-02   2.675250e-02
  3.130158e-01   1.032790e-01   2.576920e-02
  3.134851e-01   5.643620e-02   2.607020e-02
  3.139544e-01   4.386320e-02   2.604030e-02
  3.144238e-01   7.664150e-02   2.632610e-02
  3.148931e-01   6.850200e-02   2.577720e-02
  3.153624e-01   1.456530e-02   2.598940e-02
  3.158318e-01   9.703460e-02   2.607180e-02
  3.163011e-01   6.781600e-02   2.613110e-02
  3.167704e-01   4.995150e-03   2.575860e-02
  3.172398e-01   6.748630e-02   2.565940e-02
  3.177091e-01   5.506480e-02   2.598870e-02
  3.181784e-01   5.342420e-02   2.605900e-02
  3.186478e-01   5.791450e-02   2.592260e-02
  3.191171e-01   6.363550e-02   2.526800e-02
  3.195864e-01   6.321570e-02   2.621720e-02
  3.200558e-01   2.312370e-02   2.591200e-02
  3.205251e-01   5.697330e-02   2.613230e-02
  3.209944e-01   5.639590e-02   2.515100e-02
  3.214638e-01   6.061900e-02   2.572350e-02
  3.219331e-01   1.231940e-01   2.568580e-02
  3.224024e-01   3.251990e-02   2.563470e-02
  3.228718e-01   7.922480e-02   2.535580e-02
  3.233411e-01   4.220600e-02   2.544480e-02
  3.238104e-01   5.477080e-02   2.568280e-02
  3.242798e-01   5.693000e-02   2.560650e-02
  3.247491e-01   6.048020e-02   2.532540e-02
  3.252184e-01   3.091530e-02   2.535200e-02
  3.256878e-01   7.100150e-02   2.560000e-02
  3.261571e-01   4.580850e-02   2.586760e-02
  3.266264e-01   9.039010e-02   2.558680e-02
  3.270958e-01   8.892980e-02   2.553200e-02
  3.275651e-01   8.870960e-02   2.562090e-02
  3.280344e-01   4.746820e-02   2.531620e-02
  3.285038e-01   1.053890e-01   2.566920e-02
  3.289731e-01   1.039680e-01   2.543950e-02
  3.294424e-01   3.778050e-02   2.548410e-02
  3.299118e-01   9.708200e-03   2.539680e-02
  3.303811e-01   6.441660e-02   2.545900e-02
  3.308504e-01   1.029370e-01   2.512220e-02
  3.313198e-01   6.719450e-02   2.540930e-02
  3.317891e-01   2.932770e-02   2.522460e-02
  3.322584e-01   5.134100e-02   2.532850e-02
  3.327277e-01   4.865360e-02   2.517150e-02
  3.331971e-01   7.055990e-02   2.532900e-02
  3.336664e-01   5.071850e-02   2.514190e-02
  3.341357e-01   5.439020e-02   2.510570e-02
  3.346051e-01   7.468810e-02   2.508260e-02
  3.350744e-01   7.392900e-02   2.529990e-02
  3.355437e-01  -1.369470e-03   2.516250e-02
  3.360131e-01   5.804400e-02   2.504310e-02
  3.364824e-01   7.944720e-04   2.503870e-02
  3.369517e-01   9.255850e-02   2.577160e-02
  3.374211e-01   1.586940e-02   2.616300e-02
  3.378904e-01   5.986870e-02   2.618460e-02
  3.383597e-01   1.247810e-01   2.647160e-02
  3.388291e-01   1.010040e-01   2.692120e-02
  3.392984e-01   1.078340e-02   2.685140e-02
  3.397677e-01   5.299890e-02   2.677000e-02
  3.402371e-01  -1.727860e-02   2.715580e-02
  3.407064e-01   3.755050e-03   2.698960e-02
  3.411757e-01   4.717640e-02   2.693420e-02
  3.416451e-01  -2.458130e-02   2.690130e-02
  3.421144e-01   7.571800e-02   2.691720e-02
  3.425837e-01   1.800570e-02   2.698010e-02
  3.430531e-01   6.521990e-02   2.747370e-02
  3.435224e-01   7.070820e-02   2.716190e-02
  3.439917e-01   9.182060e-02   2.721220e-02
  3.444611e-01   3.719040e-02   2.699070e-02
  3.449304e-01   7.372350e-02   2.744530e-02
  3.453997e-01   9.611790e-02   2.741720e-02
  3.458691e-01   2.687600e-02   2.755360e-02
  3.463384e-01   1.508850e-02   2.708250e-02
  3.468077e-01   1.191330e-01   2.747070e-02
  3.472771e-01   7.955590e-02   2.756340e-02
  3.477464e-01   7.099010e-02   2.748350e-02
  3.482157e-01   4.679680e-02   2.727290e-02
  3.486851e-01   4.968010e-02   2.770890e-02
  3.491544e-01   4.648810e-02   2.752730e-02
  3.496237e-01   2.997010e-02   2.776840e-02
  3.500931e-01   1.137890e-02   2.754520e-02
  3.505624e-01   6.733470e-02   2.755930e-02
  3.510317e-01   4.312190e-02   2.753930e-02
  3.515011e-01   5.589280e-02   2.815110e-02
  3.519704e-01   9.544150e-02   2.775190e-02
  3.524397e-01  -1.453610e-02   2.756200e-02
  3.529091e-01   9.720610e-02   2.775380e-02
  3.533784e-01   7.669190e-02   2.799980e-02
  3.538477e-01   8.242600e-02   2.806190e-02
  3.543171e-01   6.588950e-02   2.757870e-02
  3.547864e-01   9.492490e-02   2.795880e-02
  3.552557e-01   1.243100e-01   2.803870e-02
  3.557250e-01  -1.196040e-02   2.811720e-02
  3.561944e-01   7.379820e-02   2.765090e-02
  3.566637e-01   8.372020e-02   2.792770e-02
  3.571330e-01   7.394960e-02   2.819600e-02
  3.576024e-01   8.540230e-02   2.846300e-02
  3.580717e-01   4.545900e-02   2.787360e-02
  3.585410e-01   5.638680e-02   2.784670e-02
  3.590104e-01   8.076090e-03   2.789450e-02
  3.594797e-01   1.691110e-02   2.801540e-02
  3.599490e-01   1.118050e-01   2.802620e-02
  3.604184e-01   5.294330e-02   2.797950e-02
  3.608877e-01   1.144710e-01   2.789680e-02
  3.613570e-01   4.135020e-02   2.922400e-02
  3.618264e-01   6.994110e-02   3.002030e-02
  3.622957e-01   5.638150e-02   3.016770e-02
  3.627650e-01   5.553610e-02   3.028150e-02
  3.632344e-01   3.426040e-02   3.063970e-02
  3.637037e-01   3.453630e-02   3.127630e-02
  3.641730e-01   4.693010e-02   3.112940e-02
  3.646424e-01   8.007100e-02   3.137810e-02
  3.651117e-01   2.192700e-02   3.121670e-02
  3.655810e-01   5.568530e-03   3.204930e-02
  3.660504e-01   1.066460e-01   3.160400e-02
  3.665197e-01   9.442240e-02   3.176480e-02
  3.669890e-01   6.746070e-02   3.227850e-02
  3.674584e-01   3.436310e-02   3.225970e-02
  3.679277e-01   8.895490e-02   3.262730e-02
  3.683970e-01   1.326440e-01   3.228930e-02
  3.688664e-01   9.829450e-03   3.233210e-02
  3.693357e-01   7.910140e-02   3.304600e-02
  3.698050e-01   9.369160e-02   3.295460e-02
  3.702744e-01   3.156710e-02   3.304270e-02
  3.707437e-01   8.138330e-02   3.309740e-02
  3.712130e-01   8.713910e-02   3.341000e-02
  3.716824e-01  -1.681250e-02   3.341370e-02
  3.721517e-01   1.937910e-02   3.377960e-02
  3.726210e-01   1.651710e-02   3.381860e-02
  3.730904e-01  -3.976410e-02   3.356700e-02
  3.735597e-01   3.136500e-02   3.446440e-02
  3.740290e-01   6.077760e-02   3.437370e-02
  3.744984e-01   8.220430e-02   3.435070e-02
  3.749677e-01   1.177920e-01   3.439290e-02
  3.754370e-01   6.633860e-02   3.470810e-02
  3.759064e-01  -4.637210e-02   3.444330e-02
  3.763757e-01   2.679520e-03   3.496150e-02
  3.768450e-01   6.319470e-02   3.495520e-02
  3.773144e-01   6.544740e-02   3.508630e-02
  3.777837e-01   3.676800e-02   3.489150e-02
  3.782530e-01   8.183480e-02   3.539390e-02
  3.787223e-01   5.919390e-02   3.526820e-02
  3.791917e-01   1.812490e-02   3.553270e-02
  3.796610e-01  -3.262910e-02   3.542230e-02
  3.801303e-01   7.600810e-03   3.600280e-02
  3.805997e-01   4.249380e-03   3.574500e-02
  3.810690e-01   5.937300e-02   3.624340e-02
  3.815383e-01  -8.736940e-04   3.623200e-02
  3.820077e-01  -4.905420e-03   3.620330e-02
  3.824770e-01   3.067600e-02   3.660380e-02
  3.829463e-01   5.635380e-02   3.675840e-02
  3.834157e-01   1.180470e-01   3.672420e-02
  3.838850e-01  -1.661420e-02   3.660690e-02
  3.843543e-01   1.132490e-01   3.696410e-02
  3.848237e-01   6.642300e-02   3.731360e-02
  3.852930e-01   1.136890e-01   3.721020e-02
  3.857623e-01   9.314800e-02   3.743450e-02
  3.862317e-01  -6.622310e-02   3.772010e-02
  3.867010e-01   2.996370e-02   3.776830e-02
  3.871703e-01   1.602440e-02   3.759070e-02
  3.876397e-01   8.430090e-02   3.793800e-02
  3.881090e-01  -9.007210e-03   3.839250e-02
  3.885783e-01   5.116650e-05   3.909540e-02
  3.890477e-01   3.173110e-02   3.801870e-02
  3.895170e-01  -2.502750e-02   3.806460e-02
  3.899863e-01   6.168800e-02   3.826860e-02
  3.904557e-01   3.234850e-02   3.916330e-02
  3.909250e-01  -5.375470e-02   3.863980e-02
  3.913943e-01   7.945100e-02   3.858190e-02
  3.918637e-01   4.264110e-02   3.867570e-02
  3.923330e-01   8.201370e-03   3.907390e-02
  3.928023e-01   4.319080e-02   3.860810e-02
  3.932717e-01   5.516270e-03   3.897830e-02
  3.937410e-01  -1.102970e-02   3.853770e-02
  3.942103e-01   1.502660e-02   3.898240e-02
  3.946797e-01   6.761650e-02   3.880380e-02
  3.951490e-01   6.167010e-02   3.943500e-02
  3.956183e-01   4.293280e-02   3.880050e-02
  3.960877e-01   1.864990e-02   3.951310e-02
  3.965570e-01   6.173810e-02   3.930430e-02
  3.970263e-01   9.776140e-02   3.978470e-02
  3.974957e-01   4.177030e-02   3.968960e-02
  3.979650e-01   9.515660e-03   3.983700e-02
  3.984343e-01   1.861230e-02   3.987220e-02
  3.989037e-01   2.393640e-02   3.992560e-02
  3.993730e-01   9.921060e-02   4.044590e-02
  3.998423e-01   5.600550e-02   4.035890e-02
  4.003117e-01   1.146940e-01   4.013770e-02
  4.007810e-01   6.737410e-02   4.051450e-02
  4.012503e-01   2.672730e-03   4.115840e-02
  4.017196e-01   9.865900e-02   4.124880e-02
  4.021890e-01  -3.942820e-02   4.070340e-02
  4.026583e-01  -4.553460e-02   4.094840e-02
  4.031276e-01   1.717290e-03   4.157170e-02
  4.035970e-01   5.258870e-02   4.129620e-02
  4.040663e-01   3.691110e-02   4.203730e-02
  4.045356e-01  -3.761690e-02   4.158950e-02
  4.050050e-01   8.192640e-02   4.200840e-02
  4.054743e-01   7.402550e-02   4.227720e-02
  4.059436e-01  -1.149940e-02   4.276300e-02
  4.064130e-01   1.464780e-02   4.217530e-02
  4.068823e-01  -8.909150e-02   4.228960e-02
  4.073516e-01   4.238290e-02   4.248570e-02
  4.078210e-01   4.689370e-02   4.307100e-02
  4.082903e-01   5.966980e-04   4.281090e-02
  4.087596e-01   1.109860e-01   4.308340e-02
  4.092290e-01   4.279600e-02   4.395450e-02
  4.096983e-01   3.754180e-02   4.370510e-02
  4.101676e-01  -1.422490e-02   4.391920e-02
  4.106370e-01  -4.661420e-02   4.380680e-02
  4.111063e-01   1.409430e-02   4.368950e-02
  4.115756e-01   3.695080e-03   4.474510e-02
  4.120450e-01   6.746560e-02   4.421190e-02
  4.125143e-01   6.130130e-02   4.419460e-02
  4.129836e-01   2.231670e-02   4.487550e-02
  4.134530e-01   1.035560e-01   4.502910e-02
  4.139223e-01   3.605130e-02   4.461820e-02
  4.143916e-01   1.135600e-01   4.470280e-02
  4.148610e-01   5.573330e-02   4.522440e-02
  4.153303e-01  -1.757080e-02   4.547590e-02
  4.157996e-01   3.595310e-02   4.578470e-02
  4.162690e-01  -4.463310e-02   4.522200e-02
  4.167383e-01   1.591170e-01   4.586730e-02
  4.172076e-01  -4.044170e-02   4.609400e-02
  4.176770e-01  -7.639200e-02   4.677850e-02
  4.181463e-01   1.100830e-01   4.591940e-02
  4.186156e-01   7.452380e-03   4.681840e-02
  4.190850e-01   2.386850e-03   4.656580e-02
  4.195543e-01   1.615910e-01   4.731020e-02
  4.200236e-01   2.002840e-01   4.739760e-02
  4.204930e-01   2.446790e-02   4.701770e-02
  4.209623e-01  -6.108310e-03   4.775530e-02
  4.214316e-01   1.189390e-02   4.862150e-02
  4.219010e-01   4.252970e-02   4.789180e-02
  4.223703e-01   3.194840e-02   4.767700e-02
  4.228396e-01   4.753780e-02   4.825910e-02
  4.233089e-01   6.309590e-02   4.916750e-02
  4.237783e-01  -7.603340e-04   4.831420e-02
  4.242476e-01  -2.185000e-02   4.886940e-02
  4.247169e-01   1.741810e-02   4.985670e-02
  4.251863e-01   6.964820e-02   4.956620e-02
  4.256556e-01   9.286130e-02   4.918000e-02
  4.261249e-01  -1.166360e-02   4.952230e-02
  4.265943e-01   1.460600e-01   5.058000e-02
  4.270636e-01   8.120920e-02   5.094500e-02
  4.275329e-01   1.622710e-02   5.026410e-02
  4.280023e-01   7.613940e-02   4.996860e-02
  4.284716e-01   1.096760e-01   5.065990e-02
  4.289409e-01  -4.221040e-02   5.201200e-02
  4.294103e-01   6.482190e-02   5.066870e-02
  4.298796e-01  -6.523960e-03   5.093790e-02
  4.303489e-01   1.753090e-02   5.160760e-02
  4.308183e-01   7.780380e-02   5.259770e-02
  4.312876e-01   3.548510e-02   5.308150e-02
  4.317569e-01   1.396360e-01   5.153850e-02
  4.322263e-01   1.079800e-01   5.296010e-02
  4.326956e-01   8.456840e-02   5.318240e-02
  4.331649e-01   1.708970e-02   5.299670e-02
  4.336343e-01   7.601830e-02   5.312480e-02
  4.341036e-01   5.996950e-02   5.335710e-02
  4.345729e-01  -2.657070e-02   5.382880e-02
  4.350423e-01   1.042430e-03   5.429640e-02
  4.355116e-01  -3.173390e-02   5.388070e-02
  4.359809e-01   4.609190e-02   5.446870e-02
  4.364503e-01   1.265040e-01   5.480010e-02
  4.369196e-01   4.175980e-02   5.594830e-02
  4.373889e-01   2.168700e-02   5.491820e-02
  4.378583e-01   2.442040e-02   5.534490e-02
  4.383276e-01  -7.374750e-02   5.565690e-02
  4.387969e-01   1.047880e-01   5.688270e-02
  4.392663e-01   9.652960e-02   5.479950e-02
  4.397356e-01  -3.063680e-02   5.554290e-02
  4.402049e-01   1.195860e-01   5.612970e-02
  4.406743e-01  -2.846650e-02   5.694100e-02
  4.411436e-01   6.907760e-03   5.533350e-02
  4.416129e-01   1.882530e-01   5.571790e-02
  4.420823e-01   8.634270e-02   5.670740e-02
  4.425516e-01   3.832680e-02   5.754500e-02
  4.430209e-01   1.278250e-03   5.567900e-02
  4.434903e-01   3.613860e-02   5.658440e-02
  4.439596e-01   5.914430e-02   5.721720e-02
  4.444289e-01   6.912800e-02   5.920830e-02
  4.448983e-01  -6.520750e-03   5.693510e-02
  4.453676e-01  -2.255710e-02   5.773570e-02
  4.458369e-01   1.165730e-01   5.846070e-02
  4.463062e-01   8.562590e-02   5.947240e-02
  4.467756e-01   5.095060e-02   5.910250e-02
  4.472449e-01   6.882120e-02   5.884280e-02
  4.477142e-01   4.997280e-02   5.927980e-02
  4.481836e-01  -1.142650e-01   6.071390e-02
  4.486529e-01   1.154180e-02   6.057590e-02
  4.491222e-01   2.063170e-01   6.014290e-02
  4.495916e-01   6.491560e-02   6.081780e-02
  4.500609e-01   1.418740e-01   6.184010e-02
  4.505302e-01   4.631260e-02   6.200150e-02
  4.509996e-01   4.153640e-02   6.132810e-02
  4.514689e-01   1.950230e-02   6.234500e-02
  4.519382e-01  -2.999790e-02   6.317810e-02
  4.524076e-01   7.193450e-02   6.441220e-02
  4.528769e-01   2.419530e-02   6.296830e-02
  4.533462e-01   1.317190e-01   6.346080e-02
  4.538156e-01   1.335100e-01   6.517530e-02
  4.542849e-01  -4.509890e-03   6.614830e-02
  4.547542e-01  -5.336460e-02   6.467720e-02
range-from: 1
range-to: 945
